ProjectID,ProjectStatus,ProjectTitle,ProjectRDC,ProjectStartYear,ProjectEndYear,ProjectPI,OutputTitle,OutputBiblio,OutputType,OutputStatus,OutputVenue,OutputYear,OutputMonth,OutputVolume,OutputNumber,OutputPages,OutputType_Clean,Data Source,TitleLen,JournalArticle,YearsSinceStart,RDC_Atlanta,RDC_Austin,RDC_Baruch,RDC_Berkeley,RDC_Boston,RDC_CMU,RDC_Chicago,RDC_Colorado,RDC_Cornell,RDC_Dallas,RDC_Fed Board,RDC_Florida,RDC_Georgetown,RDC_Irvine,RDC_Kansas City,RDC_Kentucky,RDC_Maryland,RDC_Michigan,RDC_Minnesota,RDC_Missouri,RDC_NCRN,RDC_Nebraska,RDC_Penn State,RDC_Philadelphia,RDC_Seattle,RDC_Stanford,RDC_Texas,RDC_Triangle,RDC_UCLA,RDC_UIUC,RDC_USC,RDC_Utah,RDC_Washington,RDC_Wisconsin,RDC_Yale,Economics_Labor
1664.0,Completed,The Incidence of a Local Labor Demand Shock with One-Sided Migration: American Indian-Owned Casino Gaming,Triangle,2016.0,2022.0,Seth G Sanders,"Changing spatial interconnectivity during the ""Great American Migration Slowdown"": A decomposition of intercounty migration rates, 1990-2010","DeWaard, Jack; Fussell, Elizabeth; Curtis, Katherine J.; Ha, Jasmine Trang. 2019. ""Changing spatial interconnectivity during the “Great American Migration Slowdown”: A decomposition of intercounty migration rates, 1990–2010"". Population Space and Place, 26(1), pp. . . https://doi.org/https://doi.org/10.1002/psp.2274",article,published,Population Space and Place,2019.0,10,26.0,1,,Journal Article Publication,New,140.0,1,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,no
1806.0,Active,Changes in Labor Demand and the Occupational and Geographic Mobility of U.S. Workers,Triangle,2018.0,,Ted D Mouw,External Churning and Internal Flexibility: Evidence on the Functional Flexibility and Core-Periphery Hypotheses,"Cappelli, Peter; Neumark, David. 2003. ""External Churning and Internal Flexibility: Evidence on the Functional Flexibility and Core‐Periphery Hypotheses"". Industrial Relations A Journal of Economy and Society, 43(1), pp. 148-182. . https://doi.org/https://doi.org/10.1111/j.0019-8676.2004.00322.x",article,published,Industrial Relations A Journal of Economy and Society,2003.0,12,43.0,1,148-182,Journal Article Publication,New,112.0,1,-15.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,no
1557.0,Completed,Identifying the Later-Generation Descendants of U.S. Immigrants,Austin,2016.0,2019.0,Stephen J Trejo,"Ethnic identification, intermarriage, and unmeasured progress by Mexican Americans","Duncan, Brian; Trejo, Stephen J.. 2005. ""Ethnic Identification, Intermarriage, and Unmeasured Progress by Mexican Americans"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w11423",report,published,,2005.0,6,,,,Working Paper,New,82.0,0,-11.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1674.0,Completed,"Investigating the Influence of Urbanicity on Employment, Commuting & Wage Earnings among People with Disabilities",Chicago,2016.0,2018.0,Sandy Wong,Community-Based Health and Exposure Study around Urban Oil Developments in South Los Angeles.,"Shamasunder, Bhavna; Collier-Oxandale, Ashley; Blickley, Jessica L.; Sadd, James; Chan, Marissa; Navarro, Sandy; Hannigan, Michael; Wong, Nicole J.. 2018. ""Community-Based Health and Exposure Study around Urban Oil Developments in South Los Angeles"". International Journal of Environmental Research and Public Health, 15(1), pp. 138-138. . https://doi.org/https://doi.org/10.3390/ijerph15010138",article,published,International Journal of Environmental Research and Public Health,2018.0,1,15.0,1,138-138,Journal Article Publication,New,93.0,1,2.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1674.0,Completed,"Investigating the Influence of Urbanicity on Employment, Commuting & Wage Earnings among People with Disabilities",Chicago,2016.0,2018.0,Sandy Wong,"Structural Factors and Racial/Ethnic Inequities in Travel Times to Acute Care Hospitals in the Rural US South, 2007-2018.","Planey, Arrianna Marie; Planey, Donald A.; Wong, Sandy; McLafferty, Sara; Ko, Michelle. 2023. ""Structural Factors and Racial/Ethnic Inequities in Travel Times to Acute Care Hospitals in the Rural US South, 2007–2018"". Milbank Quarterly, 101(3), pp. 922-974. . https://doi.org/https://doi.org/10.1111/1468-0009.12655",article,published,Milbank Quarterly,2023.0,5,101.0,3,922-974,Journal Article Publication,New,121.0,1,7.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1691.0,Completed,Local Multiplier Effect,Dallas,2018.0,2022.0,Yichen Su,The Impact of the COVID-19 Pandemic on the Demand for Density: Evidence from the U.S. Housing Market,"Liu, Sitian; Su, Yichen. 2021. ""The impact of the COVID-19 pandemic on the demand for density: Evidence from the U.S. housing market"". Economics Letters, 207, pp. 110010-110010. . https://doi.org/https://doi.org/10.1016/j.econlet.2021.110010",article,published,Economics Letters,2021.0,7,207.0,,110010-110010,Journal Article Publication,New,100.0,1,3.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1703.0,Active,Productivity Growth in Construction,Fed Board,2018.0,,Leo A Sveikauskas,Agglomeration and Job Matching among College Graduates,"Abel, Jaison R.; Deitz, Richard. 2012. ""Agglomeration and Job Matching among College Graduates"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.2192511",article,published,SSRN Electronic Journal,2012.0,1,,,,Journal Article Publication,New,54.0,1,-6.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1751.0,Active,Household Spatial Sorting Impacts of the Housing and Financial Crisis,Nebraska,2018.0,,John E Anderson,Local Economic Development Incentives in the United States,"Anderson, John E.; Wassmer, Robert W.. 2000. ""Bidding for Business: The Efficacy of Local Economic Development Incentives in a Metropolitan Area"". No Source, , pp. . . https://doi.org/https://doi.org/10.17848/9780585313610",preprint,published,,2000.0,5,,,,Journal Article Publication,New,58.0,1,-18.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1812.0,Active,Effects of Unemployment Insurance Benefits on Job and Match Quality,Georgetown,2018.0,,Adriana Kugler,What factors contributed to changes in employment during and after the Great Recession?,"Farooq, Ammar; Kugler, Adriana D.. 2015. ""What factors contributed to changes in employment during and after the Great Recession?"". IZA Journal of Labor Policy, 4(1), pp. . . https://doi.org/https://doi.org/10.1186/s40173-014-0029-y",article,published,IZA Journal of Labor Policy,2015.0,2,4.0,1,,Journal Article Publication,New,87.0,1,-3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1812.0,Active,Effects of Unemployment Insurance Benefits on Job and Match Quality,Georgetown,2018.0,,Adriana Kugler,Trade Reforms and Market Selection: Evidence from Manufacturing Plants in Colombia,"Eslava, Marcela; Haltiwanger, John; Kugler, Adriana D.; Kügler, Maurice. 2009. ""Trade Reforms and Market Selection: Evidence from Manufacturing Plants in Colombia"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w14935",report,published,,2009.0,4,,,,Working Paper,New,82.0,0,-9.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1812.0,Active,Effects of Unemployment Insurance Benefits on Job and Match Quality,Georgetown,2018.0,,Adriana Kugler,Misallocation and Productivity in Colombia’S Manufacturing Industries,"Camacho, Adriana; Conover, Emily. 2010. ""Misallocation and Productivity in Colombia’S Manufacturing Industries"". SSRN Electronic Journal, , pp. . . https://doi.org/https://doi.org/10.2139/ssrn.1817206",article,published,SSRN Electronic Journal,2010.0,1,,,,Journal Article Publication,New,69.0,1,-8.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1833.0,Active,Volunteering and Community Context,Atlanta,2017.0,,Laurie Paarlberg,The Energy Boom: Boon or Bane for Local Philanthropy?,"Hwang, Hyunseok; Paarlberg, Laurie E.. 2019. ""The Energy Boom: Boon or Bane for Local Philanthropy?"". Social Science Quarterly, 100(5), pp. 1899-1915. . https://doi.org/https://doi.org/10.1111/ssqu.12682",article,published,Social Science Quarterly,2019.0,6,100.0,5,1899-1915,Journal Article Publication,New,53.0,1,2.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1833.0,Active,Volunteering and Community Context,Atlanta,2017.0,,Laurie Paarlberg,Activating Community Resilience: The Emergence of COVID-19 Funds Across the United States,"Paarlberg, Laurie E.; LePere‐Schloop, Megan; Walk, Marlene; Ai, Jin; Ming, Yue. 2020. ""Activating Community Resilience: The Emergence of COVID-19 Funds Across the United States"". Nonprofit and Voluntary Sector Quarterly, 49(6), pp. 1119-1128. . https://doi.org/https://doi.org/10.1177/0899764020968155",article,published,Nonprofit and Voluntary Sector Quarterly,2020.0,11,49.0,6,1119-1128,Journal Article Publication,New,89.0,1,3.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
1899.0,Completed,Locational Attainment and Residential Segregation of Foreign-Born and Native-Born Blacks,Missouri,2018.0,2022.0,Nicole Jones,"Use of tobacco retail permitting to reduce youth access and exposure to tobacco in Santa Clara County, California ","Coxe, Nicole; Webber, Whitney; Burkhart, Janie; Broderick, Bonnie; Yeager, Ken; Jones, Laura; Fenstersheib, Marty. 2014. ""Use of tobacco retail permitting to reduce youth access and exposure to tobacco in Santa Clara County, California"". Preventive Medicine, 67, pp. S46-S50. . https://doi.org/https://doi.org/10.1016/j.ypmed.2014.01.023",article,published,Preventive Medicine,2014.0,2,67.0,,S46-S50,Journal Article Publication,New,114.0,1,-4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2041.0,Completed,Does Access to Health Care Affect Teen Birth Rates and School Dropout Rates? Evidence from School-based Health Centers,Cornell,2019.0,2023.0,Michael Lovenheim,Does the Market Value Value-Added? Evidence from Housing Prices After a Public Release of School and Teacher Value-Added,"Imberman, Scott A.; Lovenheim, Michael. 2013. ""Does the Market Value Value-Added? Evidence from Housing Prices After a Public Release of School and Teacher Value-Added"". No Source, , pp. . . https://doi.org/https://doi.org/10.3386/w19157",report,published,,2013.0,6,,,,Working Paper,New,120.0,0,-6.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2065.0,Active,Productivity and Growth in US Health Care,Philadelphia,2022.0,,Atul Gupta,"Barnes & Noble, Inc.:  Maintaining A Competitive Edge In An Ever-changing Industry","Hall, Wendy; Gupta, Atul. 2011. ""Barnes &amp; Noble, Inc.: Maintaining A Competitive Edge In An Ever-changing Industry"". Journal of Business Case Studies (JBCS), 6(4), pp. . . https://doi.org/https://doi.org/10.19030/jbcs.v6i4.886",article,published,Journal of Business Case Studies (JBCS),2011.0,1,6.0,4,,Journal Article Publication,New,82.0,1,-11.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,no
2086.0,Completed,Small Area Estimates of Childhood Obesity: A Spatial Multilevel Modeling Approach,Triangle,2019.0,2023.0,Jan M Eberth,Facility Attractiveness and Social Vulnerability Impacts on Spatial Accessibility to Opioid Treatment Programs in South Carolina,"Bozorgi, Parisa; Eberth, Jan M.; Eidson, Jeannie P.; Porter, Dwayne E.. 2021. ""Facility Attractiveness and Social Vulnerability Impacts on Spatial Accessibility to Opioid Treatment Programs in South Carolina"". International Journal of Environmental Research and Public Health, 18(8), pp. 4246-4246. . https://doi.org/https://doi.org/10.3390/ijerph18084246",article,published,International Journal of Environmental Research and Public Health,2021.0,4,18.0,8,4246-4246,Journal Article Publication,New,128.0,1,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,no
2090.0,Active,Competition and Economic Growth,Chicago,2019.0,,Ezra Karger,Heterogeneity in the marginal propensity to consume: Evidence from Covid-19 stimulus payments,"Karger, Ezra; Rajan, Aastha. 2020. ""Heterogeneity in the Marginal Propensity to Consume: Evidence from Covid-19 Stimulus Pay"". No Source, , pp. . . https://doi.org/https://doi.org/10.21033/wp-2020-15",report,published,,2020.0,1,,,,Working Paper,New,93.0,0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2090.0,Active,Competition and Economic Growth,Chicago,2019.0,,Ezra Karger,Do stay-at-home orders cause people to stay at home? Effects of stay-at-home orders on consumer behavior,"Alexander, Diane; Karger, Ezra. 2020. ""Do stay-at-home orders cause people to stay at home? Effects of stay-at-home orders on consumer behavior"". No Source, , pp. . . https://doi.org/https://doi.org/10.21033/wp-2020-12",report,published,,2020.0,1,,,,Working Paper,New,104.0,0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,no
2114.0,Completed,Civic Engagement and Citizens' Context,Philadelphia,2021.0,2023.0,Lee Shaker,Local Political Knowledge and Assessments of Citizen Competence,"Shaker, Lee. 2012. ""Local Political Knowledge and Assessments of Citizen Competence"". Public Opinion Quarterly, 76(3), pp. 525-537. . https://doi.org/https://doi.org/10.1093/poq/nfs018",article,published,Public Opinion Quarterly,2012.0,1,76.0,3,525-537,Journal Article Publication,New,63.0,1,-9.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,no
2127.0,Active,Employment Diversity and Firm Outcomes,UCLA,2020.0,,Henry Friedman,"""Sleep disparity"" in the population: poor sleep quality is strongly associated with poverty and ethnicity","Patel, Nirav P.; Grandner, Michael A.; Xie, Dawei; Branas, Charles C.; Gooneratne, Nalaka S.. 2010. """"Sleep disparity"" in the population: poor sleep quality is strongly associated with poverty and ethnicity"". BMC Public Health, 10(1), pp. . . https://doi.org/https://doi.org/10.1186/1471-2458-10-475",article,published,BMC Public Health,2010.0,8,10.0,1,,Journal Article Publication,New,105.0,1,-10.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,no
